overall_rank,player_name,position,team,predicted_points,raw_vor,vor
1655,Greg Dortch,WR,ARI,14.149311270291152,-9.11458226536397,-10.937498718436762
1656,Rasheen Ali,WR,BAL,14.149311270291152,-9.11458226536397,-10.937498718436762
1657,Aidan O'Connell,WR,LV,14.149311270291152,-9.11458226536397,-10.937498718436762
1658,Jake Haener,WR,NO,14.149311270291152,-9.11458226536397,-10.937498718436762
1659,Taylor Heinicke,WR,LAC,14.149311270291152,-9.11458226536397,-10.937498718436762
1660,Jonathon Brooks,WR,CAR,14.149311270291152,-9.11458226536397,-10.937498718436762
1661,Jase McClellan,WR,ATL,14.149311270291152,-9.11458226536397,-10.937498718436762
1662,Eric Gray,WR,NYG,14.149311270291152,-9.11458226536397,-10.937498718436762
1663,Joe Milton III,WR,NE,14.149311270291152,-9.11458226536397,-10.937498718436762
1664,Terrell Jennings,WR,NE,14.149311270291152,-9.11458226536397,-10.937498718436762
1665,Tommy DeVito,WR,NYG,14.149311270291152,-9.11458226536397,-10.937498718436762
1666,Malik Washington,WR,MIA,14.149311270291152,-9.11458226536397,-10.937498718436762
1667,Kyle Juszczyk,WR,SF,14.149311270291152,-9.11458226536397,-10.937498718436762
1668,Andy Dalton,WR,CAR,14.149311270291152,-9.11458226536397,-10.937498718436762
1669,Aaron Shampklin,WR,PIT,14.149311270291152,-9.11458226536397,-10.937498718436762
1670,Rashid Shaheed,WR,NO,14.149311270291152,-9.11458226536397,-10.937498718436762
1671,Alec Ingold,WR,MIA,14.149311270291152,-9.11458226536397,-10.937498718436762
1672,Jermar Jefferson,WR,DET,14.149311270291152,-9.11458226536397,-10.937498718436762
1673,Ashtyn Davis,WR,NYJ,14.149311270291152,-9.11458226536397,-10.937498718436762
1674,Dyami Brown,WR,WAS,14.149311270291152,-9.11458226536397,-10.937498718436762
1675,Dalvin Cook,WR,DAL,14.149311270291152,-9.11458226536397,-10.937498718436762
1676,Cooper Rush,WR,DAL,14.149311270291152,-9.11458226536397,-10.937498718436762
1677,Xavier Smith,WR,LA,14.149311270291152,-9.11458226536397,-10.937498718436762
1678,Jacob Kibodi,WR,CLE,14.149311270291152,-9.11458226536397,-10.937498718436762
1679,Malachi Corley,WR,NYJ,14.149311270291152,-9.11458226536397,-10.937498718436762
1680,Joe Flacco,WR,IND,14.149311270291152,-9.11458226536397,-10.937498718436762
1681,Keaton Mitchell,WR,BAL,14.149311270291152,-9.11458226536397,-10.937498718436762
1682,Nick Westbrook-Ikhine,TE,TEN,16.75835931772553,-7.822219157448334,-10.951106820427666
1683,Kareem Hunt,RB,KC,20.727322963266868,-7.303164895361249,-10.954747343041873
1684,Julius Chestnut,WR,TEN,14.08844807627757,-9.175445459377551,-11.01053455125306
1685,Ronnie Rivers,WR,LA,14.08844807627757,-9.175445459377551,-11.01053455125306
1686,Cade Otton,TE,TB,16.682919778346378,-7.897658696827488,-11.056722175558482
1687,Mac Jones,WR,JAX,14.042610464312789,-9.221283071342333,-11.0655396856108
1688,Marcus Mariota,WR,WAS,14.042610464312789,-9.221283071342333,-11.0655396856108
1689,Samaje Perine,WR,KC,14.042610464312789,-9.221283071342333,-11.0655396856108
1690,Tyler Badie,WR,DEN,14.042610464312789,-9.221283071342333,-11.0655396856108
1691,Wan'Dale Robinson,TE,NYG,16.67656123782646,-7.904017237347407,-11.06562413228637
1692,Dak Prescott,WR,DAL,13.96015123613863,-9.303742299516491,-11.16449075941979
1693,Jared Goff,WR,DET,13.96015123613863,-9.303742299516491,-11.16449075941979
1694,Tony Jones,WR,ARI,13.96015123613863,-9.303742299516491,-11.16449075941979
1695,Jeff Wilson,WR,MIA,13.96015123613863,-9.303742299516491,-11.16449075941979
1696,Mike Boone,WR,CAR,13.96015123613863,-9.303742299516491,-11.16449075941979
1697,Bo Melton,WR,GB,13.96015123613863,-9.303742299516491,-11.16449075941979
1698,Calvin Austin III,RB,PIT,20.56944136766146,-7.461046490966655,-11.191569736449983
1699,Marquez Valdes-Scantling,WR,NO,13.93080869878037,-9.333084836874752,-11.199701804249703
1700,AJ Barner,WR,SEA,13.93080869878037,-9.333084836874752,-11.199701804249703
1701,Jameis Winston,WR,CLE,13.904576344108213,-9.359317191546909,-11.23118062985629
1702,Will Shipley,WR,PHI,13.904576344108213,-9.359317191546909,-11.23118062985629
1703,Jordan Love,WR,GB,13.904576344108213,-9.359317191546909,-11.23118062985629
1704,Sterling Shepard,WR,TB,13.89538300365842,-9.368510531996701,-11.242212638396042
1705,Deuce Vaughn,WR,DAL,13.89538300365842,-9.368510531996701,-11.242212638396042
1706,Raheem Blackshear,WR,CAR,13.89538300365842,-9.368510531996701,-11.242212638396042
1707,JaMycal Hasty,WR,NE,13.89538300365842,-9.368510531996701,-11.242212638396042
1708,Gardner Minshew,WR,LV,13.89538300365842,-9.368510531996701,-11.242212638396042
1709,Mecole Hardman,WR,KC,13.89538300365842,-9.368510531996701,-11.242212638396042
1710,Derek Carr,WR,NO,13.89538300365842,-9.368510531996701,-11.242212638396042
1711,Jacoby Brissett,WR,NE,13.89538300365842,-9.368510531996701,-11.242212638396042
1712,Jordan Mims,WR,NO,13.89538300365842,-9.368510531996701,-11.242212638396042
1713,Jonathan Owens,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1714,Deven Thompkins,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1715,Peyton Hendershot,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1716,Adam Trautman,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1717,Lucas Krull,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1718,Stone Smartt,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1719,Tay Martin,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1720,Trent Sherfield,WR,MIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1721,J.J. Russell,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1722,Skyy Moore,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1723,Van Jefferson,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1724,Connor Heyward,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1725,Bryce Ford-Wheaton,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1726,Josh Reynolds,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1727,Josiah Deguara,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1728,Kendric Pryor,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1729,Ben VanSumeren,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1730,Xavier Gipson,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1731,E.J. Jenkins,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1732,Grant DuBose,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1733,Nikko Remigio,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1734,Malik Heath,WR,GB,13.861364735480064,-9.402528800175057,-11.283034560210067
1735,JuJu Smith-Schuster,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1736,Luke Schoonmaker,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1737,Shane Zylstra,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1738,Tyreik McAllister,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1739,Chris Oladokun,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1740,Brandon Johnson,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1741,Anthony Miller,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1742,Eric Saubert,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1743,James Proche,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1744,Tucker Fisk,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1745,Cedrick Wilson Jr.,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1746,Mike White,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1747,Justin Watson,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1748,Jahan Dotson,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1749,Treylon Burks,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1750,Ian Thomas,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1751,Braxton Berrios,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1752,Velus Jones Jr.,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1753,Jeremy Ruckert,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1754,Tanner Conner,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1755,Tyrion Davis-Price,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1756,Tim Boyle,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1757,J.K. Scott,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1758,Ross Dwelley,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1759,River Cracraft,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1760,Jordan Akins,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1761,Charlie Kolar,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1762,John Metchie III,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1763,Juanyeh Thomas,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1764,John FitzPatrick,WR,GB,13.861364735480064,-9.402528800175057,-11.283034560210067
1765,Skylar Thompson,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1766,David Moore,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1767,Nate Adkins,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1768,Darnell Washington,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1769,Ja'Lynn Polk,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1770,Tyrod Taylor,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1771,Johnny Hekker,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1772,Rodney McLeod Jr.,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1773,Adonai Mitchell,WR,IND,13.861364735480064,-9.402528800175057,-11.283034560210067
1774,Gabe Davis,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1775,Kirk Cousins,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1776,Bryan Anger,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1777,JC Latham,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1778,Cody Schrader,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1779,Dell Pettus,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1780,Jamari Thrash,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1781,Cody White,WR,SEA,13.861364735480064,-9.402528800175057,-11.283034560210067
1782,Casey Washington,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1783,Brandon Aiyuk,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1784,Jha'Quan Jackson,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1785,Troy Franklin,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1786,Ben Sinnott,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1787,Bub Means,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1788,Kristian Wilkerson,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1789,Devontez Walker,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1790,Devin Culp,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1791,Jordan Whittington,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1792,Ainias Smith,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1793,Tip Reiman,WR,ARI,13.861364735480064,-9.402528800175057,-11.283034560210067
1794,Jordan Matthews,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1795,Robert Woods,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1796,Javon Baker,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1797,Dan Chisena,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1798,Reggie Gilliam,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1799,Isaiah Hodgins,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1800,Mason Kinsey,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1801,Josh Johnson,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1802,Michael Penix Jr.,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1803,Sam Franklin Jr.,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1804,Allen Robinson,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1805,Chris Manhertz,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1806,Josh Blackwell,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1807,Dallin Holker,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1808,Kameron Johnson,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1809,C.J. Goodwin,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1810,Blake Watson,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1811,Ramel Keyton,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1812,Brevyn Spann-Ford,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1813,Xavier Weaver,WR,ARI,13.861364735480064,-9.402528800175057,-11.283034560210067
1814,Jimmy Garoppolo,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1815,Brenden Bates,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1816,Isaiah Williams,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1817,Clayton Tune,WR,ARI,13.861364735480064,-9.402528800175057,-11.283034560210067
1818,Hendon Hooker,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1819,Charlie Jones,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1820,Sam Howell,WR,SEA,13.861364735480064,-9.402528800175057,-11.283034560210067
1821,Dante Pettis,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1822,Irvin Charles,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1823,Matthew Hayball,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1824,Jermaine Jackson,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1825,Nelson Agholor,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1826,Collin Johnson,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1827,Jalen Reeves-Maybin,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1828,Jacob Cowing,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1829,Sione Vaki,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1830,MyCole Pruitt,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1831,James Pierre,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1832,Cade Stover,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1833,Ja'Tavion Sanders,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1834,Luke McCaffrey,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1835,Dylan Laube,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1836,Jaheim Bell,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1837,Bryce Oliver,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1838,British Brooks,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1839,David Martin-Robinson,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1840,Cam Grandy,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1841,Mason Tipton,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1842,Brandin Cooks,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1843,Colby Parkinson,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1844,Odell Beckham Jr.,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1845,Miles Killebrew,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1846,Trey Palmer,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1847,Jonathan Mingo,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1848,Robbie Chosen,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1849,Brandon Allen,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1850,Davis Allen,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1851,Michael Mayer,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1852,Tom Kennedy,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1853,Wanya Morris,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1854,Cedric Tillman,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1855,Kendrick Bourne,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1856,Tyrell Shavers,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1857,Ronnie Bell,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1858,Brayden Willis,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1859,Jalen Brooks,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1860,Nick Mullens,WR,MIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1861,Payne Durham,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1862,Elijah Higgins,WR,ARI,13.861364735480064,-9.402528800175057,-11.283034560210067
1863,Jermaine Burton,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1864,Luke Musgrave,WR,GB,13.861364735480064,-9.402528800175057,-11.283034560210067
1865,Kalif Raymond,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1866,Jamison Crowder,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1867,Baylor Cupp,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1868,George Holani,WR,SEA,13.861364735480064,-9.402528800175057,-11.283034560210067
1869,Tyler Boyd,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1870,Chris Collier,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1871,Johnny Wilson,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1872,Chris Conley,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1873,Carson Wentz,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1874,Geoff Swaim,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1875,Taylor Decker,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1876,Rashee Rice,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1877,Nick Vannett,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1878,Riley Dixon,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1879,C.J. Ham,WR,MIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1880,Tim Patrick,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1881,Patrick Ricard,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1882,Xavier Hutchinson,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1883,Scott Matlock,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1884,Rakim Jarrett,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1885,Ben Sims,WR,GB,13.861364735480064,-9.402528800175057,-11.283034560210067
1886,Curtis Samuel,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1887,Jake Bobo,WR,SEA,13.861364735480064,-9.402528800175057,-11.283034560210067
1888,Mo Alie-Cox,WR,IND,13.861364735480064,-9.402528800175057,-11.283034560210067
1889,Michael Burton,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1890,DeAndre Carter,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1891,Eric Tomlinson,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1892,Harrison Bryant,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1893,Theo Johnson,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1894,Jaden Hicks,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1895,Jared Wiley,WR,KC,13.861364735480064,-9.402528800175057,-11.283034560210067
1896,Anthony Gould,WR,IND,13.861364735480064,-9.402528800175057,-11.283034560210067
1897,Erick All,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1898,MarShawn Lloyd,WR,GB,13.861364735480064,-9.402528800175057,-11.283034560210067
1899,Ryan Miller,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1900,Darrynton Evans,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1901,Brycen Tremayne,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1902,Blake Whiteheart,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1903,Pharaoh Brown,WR,SEA,13.861364735480064,-9.402528800175057,-11.283034560210067
1904,John Ross,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1905,Parker Washington,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1906,Josh Whyle,WR,TEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1907,Mike Williams,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1908,Trent Taylor,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1909,Julian Hill,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1910,Johnny Mundt,WR,MIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1911,John Shenker,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1912,Tyler Higbee,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1913,Laviska Shenault Jr.,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1914,Tyler Scott,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1915,Jalin Hyatt,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1916,Brenton Strange,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1917,Britain Covey,WR,PHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1918,Ryan Flournoy,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1919,Kyle Trask,WR,TB,13.861364735480064,-9.402528800175057,-11.283034560210067
1920,Ihmir Smith-Marsette,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1921,Jack Stoll,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1922,Adam Prentice,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1923,Tim Jones,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1924,Simi Fehoko,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1925,Zach Davidson,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1926,Trenton Irwin,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1927,Tylan Wallace,WR,BAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1928,Austin Trammell,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1929,John Bates,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1930,Kenny Yeboah,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1931,Dee Eskridge,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1932,Lil'Jordan Humphrey,WR,DEN,13.861364735480064,-9.402528800175057,-11.283034560210067
1933,Quintin Morris,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1934,Deommodore Lenoir,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1935,Brevin Jordan,WR,HOU,13.861364735480064,-9.402528800175057,-11.283034560210067
1936,Feleipe Franks,WR,CAR,13.861364735480064,-9.402528800175057,-11.283034560210067
1937,Kene Nwangwu,WR,NYJ,13.861364735480064,-9.402528800175057,-11.283034560210067
1938,Brock Wright,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1939,Andrew Ogletree,WR,IND,13.861364735480064,-9.402528800175057,-11.283034560210067
1940,Jake Bailey,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1941,Chris Blair,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1942,Christian Kirk,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1943,Vederian Lowe,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1944,Trent Scott,WR,WAS,13.861364735480064,-9.402528800175057,-11.283034560210067
1945,Kyle Allen,WR,PIT,13.861364735480064,-9.402528800175057,-11.283034560210067
1946,Tanner Hudson,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1947,Brandon Powell,WR,MIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1948,Tyler Johnson,WR,LA,13.861364735480064,-9.402528800175057,-11.283034560210067
1949,David Bell,WR,CLE,13.861364735480064,-9.402528800175057,-11.283034560210067
1950,Marcus Jones,WR,NE,13.861364735480064,-9.402528800175057,-11.283034560210067
1951,Kevin Austin Jr.,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1952,Greg Dulcich,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1953,Durham Smythe,WR,MIA,13.861364735480064,-9.402528800175057,-11.283034560210067
1954,Tyler Smith,WR,DAL,13.861364735480064,-9.402528800175057,-11.283034560210067
1955,Hayden Hurst,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
1956,Chris Olave,WR,NO,13.861364735480064,-9.402528800175057,-11.283034560210067
1957,Sam Hubbard,WR,CIN,13.861364735480064,-9.402528800175057,-11.283034560210067
1958,Ke'Shawn Vaughn,WR,SF,13.861364735480064,-9.402528800175057,-11.283034560210067
1959,Terrace Marshall Jr.,WR,LV,13.861364735480064,-9.402528800175057,-11.283034560210067
1960,Jack Fox,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1961,KhaDarel Hodge,WR,ATL,13.861364735480064,-9.402528800175057,-11.283034560210067
1962,Dan Skipper,WR,DET,13.861364735480064,-9.402528800175057,-11.283034560210067
1963,Mitchell Trubisky,WR,BUF,13.861364735480064,-9.402528800175057,-11.283034560210067
1964,Evan Engram,WR,JAX,13.861364735480064,-9.402528800175057,-11.283034560210067
1965,Zay Jones,WR,ARI,13.861364735480064,-9.402528800175057,-11.283034560210067
1966,Dane Belton,WR,NYG,13.861364735480064,-9.402528800175057,-11.283034560210067
1967,Tyson Bagent,WR,CHI,13.861364735480064,-9.402528800175057,-11.283034560210067
1968,Jalen Reagor,WR,LAC,13.861364735480064,-9.402528800175057,-11.283034560210067
